language_ID,filename,meansynratio,meanmorphratio,syn.sd,morph.sd,area,language_name,latitude,longitude,glottocode,region,macro_region,country_id,language_type,abbr,spread,migration,contact_languages,contact_languages_names,all_L1,natives,non_natives,ewave,corpus
3,IRE057,0.944941019888937,-0.977366381868948,0.0325006901314904,0.0188533421125506,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE058,0.946640279286997,-0.978770019823809,0.0365658948036409,0.0188376726522157,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE059,0.943861485174274,-0.972270517170758,0.0310376810462414,0.0163866594342958,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE060,0.942706334195672,-0.973766303609784,0.0327803109788239,0.0202608558110943,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE061,0.944157597498839,-0.975341629373887,0.0339092945369641,0.0175450205777773,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE062,0.940254846877543,-0.972613109043298,0.0366429123371065,0.0125765311243412,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE063,0.93996803578627,-0.973142589691803,0.035077771003698,0.01673911429037,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE064,0.939897011716072,-0.972964656442123,0.0387862419370706,0.0152768468969706,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE065,0.94188178024867,-0.973659271016906,0.0369783617791235,0.0161368800667479,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE066,0.942252650883908,-0.97277888011967,0.0354994780642414,0.0163076937762602,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE067,0.943464291639065,-0.97255779318526,0.0343436729951778,0.0151761749788038,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE068,0.942374992483513,-0.974187596479349,0.034612590596994,0.0135695509390822,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE069,0.939640578228889,-0.972026162204392,0.0385604757954689,0.015447332545927,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE070,0.946045130695106,-0.975455828041608,0.0352916903462277,0.0187624608544173,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE071,0.942649659331944,-0.974431432796508,0.0360846406760055,0.0160133071589516,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE072,0.943031782966732,-0.972643183657907,0.036023910481112,0.0140911912460199,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE073,0.944183809954084,-0.973363282953489,0.0353805992528256,0.0178200594737519,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE074,0.943824922005625,-0.973928598349025,0.0317679796279106,0.0172521186773726,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE075,0.942156299360517,-0.973074623095544,0.0335032247145779,0.0151819411598348,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE076,0.939424008865836,-0.974661149887404,0.0361490326847103,0.0143127876517077,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE077,0.944666403474732,-0.974812776502092,0.0351568718428314,0.0180493759890162,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE078,0.940848390653178,-0.971477011668785,0.0344446899748032,0.0157761354327588,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE079,0.939203262678654,-0.977835514085729,0.034703934028037,0.0173735612909971,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE080,0.940656527738216,-0.974599256273281,0.0403240286933981,0.0146504967310615,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE081,0.944351772252244,-0.974105372990866,0.0351816829980694,0.0171430549758163,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE082,0.941529614222587,-0.972540558701299,0.0358551781425903,0.0172743991935127,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE083,0.942779781404048,-0.976615700767567,0.0366756884517392,0.0168305518665945,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE084,0.939803359885942,-0.971662577552838,0.036648206828812,0.0127352215930992,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE085,0.940313644609991,-0.972339850126796,0.0371665415912921,0.0156832891797562,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE086,0.941918158669324,-0.973894574685011,0.0331714358482347,0.0149979600672918,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE087,0.941837062592405,-0.971870269878294,0.0368477794084816,0.0132953654980942,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE088,0.941198776520804,-0.972478392961843,0.0343726995187522,0.0172202781465298,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE089,0.944812793460313,-0.97455414867298,0.0360058872174507,0.0158436892963866,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE090,0.94072181483594,-0.971845577751117,0.0351426276756604,0.0156256216219042,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE091,0.942118250543498,-0.973446132254103,0.0353956915632227,0.0128445322663597,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE092,0.941567458752238,-0.972928610718088,0.0355420713423716,0.0129582305702886,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE093,0.942546867867901,-0.973954303958056,0.0361343571174997,0.0150811464837528,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE094,0.942878959498164,-0.976607843821755,0.0355585647391963,0.014417241106613,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE095,0.936808110054048,-0.971240908488231,0.0347025912994343,0.0144752642498132,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE096,0.943022744488948,-0.975031106957364,0.03308594671098,0.0148493078851938,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE097,0.953933549645151,-0.980859922470593,0.0302523345333103,0.0209160109698675,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE098,0.943875692548833,-0.972558554964053,0.0342437766471482,0.0158753743341616,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE099,0.94373474378547,-0.971437126036042,0.0314268147368932,0.0154878606800075,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
3,IRE100,0.942067667835726,-0.972028990714731,0.032982016299193,0.01495122838619,IRE,Irish English,52.8,-7.8,iris1255,BI,BI,IE/GB,L1c,IrE,82430,6733,0,"",21,5067445,786703,yes,ICE
26,JAM001,0.94145234359265,-0.976589757055066,0.0347731959861915,0.0132055733560808,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM002,0.943320802294701,-0.980295790883246,0.0401849761644547,0.0229557585197479,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM003,0.945268484706484,-0.979586244316322,0.0388213795577346,0.0244102601184102,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM004,0.949320244772634,-0.980985623142292,0.0378327924157433,0.0217635571820431,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM005,0.941013464933328,-0.976537765489632,0.0345502124053943,0.0165830766939165,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM006,0.944531400294386,-0.978284895571543,0.0365044275745088,0.0184619558988227,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM007,0.940121266146783,-0.976362855762874,0.030475210763177,0.0186683862081049,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM008,0.940368698294591,-0.974138685024255,0.0328222296487653,0.0161672261396182,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM009,0.941452397428627,-0.974018700758743,0.0391624666657254,0.017063755866811,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM010,0.943970104275348,-0.976894818041945,0.0384532230492382,0.0212346841143148,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM011,0.94086494629101,-0.975392656605027,0.0351153039697738,0.0142907115620822,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM012,0.942784775226631,-0.977651311987602,0.0370415276364174,0.0154288194361549,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM013,0.944238647235926,-0.977505025707416,0.0348252078197779,0.0179418371341744,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM014,0.94499271533324,-0.98172440164284,0.0344241415887834,0.0145252600913491,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM015,0.942134120297555,-0.977300065919893,0.0330413612314364,0.0153789084192198,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM016,0.943099552332488,-0.981998879903546,0.027642973888548,0.0151857374478399,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM017,0.940912218843711,-0.975538170882488,0.0332531716373359,0.0152763613547334,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM018,0.945342508846065,-0.979819406417445,0.0332270995045478,0.0125850258739342,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM019,0.946044707893278,-0.980590895969343,0.0332115531129597,0.0119612051006685,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM020,0.944377851443269,-0.97949421112598,0.0327542193719231,0.00955168515170473,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM021,0.941653968529274,-0.982495820197991,0.039850782578676,0.020144520203985,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM022,0.948213575963823,-0.983900072361702,0.0340190148325809,0.0206267927390625,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM023,0.944368842117921,-0.977245653052014,0.036055485277908,0.0180497929377677,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM024,0.944331887507256,-0.975619762792991,0.0328101768745009,0.0164684394204144,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM025,0.944951935533865,-0.976363896600971,0.0340684455357669,0.0177528294642312,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM026,0.945960207581314,-0.977144661999269,0.0308341202470022,0.0149157353133693,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM027,0.939570284056942,-0.977996863655124,0.0354924284085039,0.015737436097047,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM028,0.94618046310324,-0.976155227360885,0.0316869766518932,0.0135237677480933,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM029,0.944104967155394,-0.978582784187841,0.0322899086506935,0.013920910473591,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM030,0.942072729722657,-0.975123583404435,0.0336698139623524,0.0160186806497195,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM031,0.942503024120821,-0.97599067763892,0.0312452846419111,0.0139447513768633,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM032,0.943669561128749,-0.976804796960776,0.0328237251838711,0.0147491683183564,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM033,0.938945878401739,-0.978613395695789,0.0335213401045634,0.0130782175920088,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM034,0.946102264547079,-0.97495672021865,0.0343798753755651,0.0167055167735557,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM035,0.946281029432808,-0.976479062075277,0.0306885317673136,0.0162423046133926,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM036,0.93994319297508,-0.971944262615336,0.0364498555021996,0.0137581913462835,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM037,0.942394398272616,-0.973343931790354,0.0314065695034334,0.0165127436318423,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM038,0.949275912648215,-0.982906327648872,0.0306854768327347,0.0165511161529116,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM039,0.945170178808101,-0.982584730017353,0.0350423032840257,0.0183370388820882,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM040,0.943563427490965,-0.984814256780152,0.0336707397845607,0.0199565086064469,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM041,0.942879148406517,-0.979377212004762,0.0343821712894701,0.0145971858946463,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM042,0.945765885757852,-0.980506863648822,0.0358030814405831,0.010033537211109,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM043,0.940856481471491,-0.982007883399339,0.036017518105181,0.0144872711687337,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM044,0.939375840915118,-0.980823401777768,0.034022380168533,0.0146881647265174,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM045,0.944425886825858,-0.974780736571,0.0337921122538277,0.0187393761971151,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM046,0.942697257105772,-0.975261770770322,0.0344917935689107,0.01449757823244,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM047,0.944252053740504,-0.981523149521424,0.0408907129076376,0.0179186756175139,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM048,0.937678921749744,-0.983714894429669,0.0240022814485703,0.0246550169113181,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM050,0.944628205834241,-0.97714366888599,0.0342624653855627,0.0157371837538284,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM051,0.944345659306747,-0.977504230654591,0.0344103420307852,0.0185243179252745,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM052,0.94300318489525,-0.978977401888316,0.0357623420556294,0.0184481823201876,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM053,0.944325199265458,-0.982182400206423,0.0334952993397939,0.0136877926787402,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM054,0.945597336378699,-0.978710511176198,0.0328892895780221,0.0139255866407594,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM055,0.941813387959704,-0.976120224676892,0.0362903433355889,0.0183856766041138,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM056,0.944537134505375,-0.974140332407204,0.0326740561855676,0.0131823561547474,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM057,0.941527610696719,-0.974846129822158,0.0367833503678696,0.0146873476902292,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM058,0.942926024988013,-0.976379557886677,0.0296677909947749,0.018920305471558,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM059,0.942701066880246,-0.987855447208312,0.0296979651219693,0.0217241041196058,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM060,0.940930320408101,-0.982966464357601,0.0297032370525643,0.0224681799767003,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM061,0.945663505303215,-0.976511991717421,0.0328496558660265,0.0134480061252894,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM062,0.939488351826649,-0.974161502821251,0.0361933131978341,0.014294074415638,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM063,0.941724563389974,-0.977978849865293,0.0371994052744502,0.0181450804122854,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM064,0.945952513021698,-0.980409394219888,0.0298164507357132,0.0147593223660561,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM065,0.945443004966563,-0.978938323035354,0.0320109700737569,0.0158189594466229,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM066,0.94816389518964,-0.98196151600885,0.0319922668682349,0.0156824621025492,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM067,0.946223376462516,-0.97628157266313,0.0310719914241571,0.0183683066743196,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM068,0.940877719630562,-0.982469236346651,0.0334974212425937,0.0143649555748036,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM069,0.942212010328048,-0.978836117452639,0.0353858948502912,0.0181871549142653,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM070,0.94206561435157,-0.976541609942974,0.0321265482990993,0.0168687646013155,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM071,0.93952444038118,-0.975101722394294,0.0359560655696673,0.0152808468089639,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM072,0.945877639960264,-0.976838587402169,0.0332014095391646,0.0156941418226512,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM073,0.945545059435946,-0.977919894453286,0.0330120547836326,0.0133402092016676,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM074,0.944582450808272,-0.977346721749361,0.0314960839018866,0.0135461060519768,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM075,0.943484280330631,-0.977734118627283,0.0330850995170937,0.0126376891599155,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM076,0.947542305377197,-0.978339221302071,0.0321064547215835,0.0151150234569253,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM077,0.945034177069091,-0.977262297840994,0.0340571884070414,0.0151546696388818,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM078,0.941070913735601,-0.972928844313096,0.0318300883351561,0.0141571090695816,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM079,0.94189892376174,-0.976603717763615,0.034875083640016,0.0178570551286797,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
26,JAM080,0.942713395135238,-0.977776577879609,0.034352883553302,0.0178648694389137,JAM,Jamaican English,17.97,-76.64,jama1265,Ca,Ca,JM,L2,JamE,10831,-3.7,0,"",1,282770,2403541,yes,ICE
